15/12/2023 20:24:54.213 --- com.fh.hometask.users.Customer --- INFO: Customer added: ID 1, name: John, age: 25
15/12/2023 20:24:54.223 --- com.fh.hometask.users.Customer --- INFO: Customer added: ID 2, name: Micheal, age: 49
15/12/2023 20:24:54.603 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 70, timeSlot: 2023-12-20T22:00, name: null, booked: false
15/12/2023 20:24:54.603 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 71, timeSlot: 2023-12-21T09:00, name: null, booked: false
15/12/2023 20:24:54.608 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 72, timeSlot: 2023-12-21T10:00, name: null, booked: false
15/12/2023 20:24:54.610 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 73, timeSlot: 2023-12-21T11:00, name: null, booked: false
15/12/2023 20:24:54.613 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 74, timeSlot: 2023-12-21T12:00, name: null, booked: false
15/12/2023 20:24:54.615 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 75, timeSlot: 2023-12-21T13:00, name: null, booked: false
15/12/2023 20:24:54.619 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 76, timeSlot: 2023-12-21T14:00, name: null, booked: false
15/12/2023 20:24:54.620 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 77, timeSlot: 2023-12-21T15:00, name: null, booked: false
15/12/2023 20:24:54.620 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 78, timeSlot: 2023-12-21T16:00, name: null, booked: false
15/12/2023 20:24:54.623 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 79, timeSlot: 2023-12-21T17:00, name: null, booked: false
15/12/2023 20:24:54.625 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 80, timeSlot: 2023-12-21T18:00, name: null, booked: false
15/12/2023 20:24:54.630 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 81, timeSlot: 2023-12-21T19:00, name: null, booked: false
15/12/2023 20:24:54.631 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 82, timeSlot: 2023-12-21T20:00, name: null, booked: false
15/12/2023 20:24:54.634 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 83, timeSlot: 2023-12-21T21:00, name: null, booked: false
15/12/2023 20:24:54.636 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 84, timeSlot: 2023-12-21T22:00, name: null, booked: false
15/12/2023 20:24:54.639 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 85, timeSlot: 2023-12-22T09:00, name: null, booked: false
15/12/2023 20:24:54.642 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 86, timeSlot: 2023-12-22T10:00, name: null, booked: false
15/12/2023 20:24:54.644 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 87, timeSlot: 2023-12-22T11:00, name: null, booked: false
15/12/2023 20:24:54.647 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 88, timeSlot: 2023-12-22T12:00, name: null, booked: false
15/12/2023 20:24:54.649 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 89, timeSlot: 2023-12-22T13:00, name: null, booked: false
15/12/2023 20:24:54.653 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 90, timeSlot: 2023-12-22T14:00, name: null, booked: false
15/12/2023 20:24:54.654 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 91, timeSlot: 2023-12-22T15:00, name: null, booked: false
15/12/2023 20:24:54.656 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 92, timeSlot: 2023-12-22T16:00, name: null, booked: false
15/12/2023 20:24:54.659 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 93, timeSlot: 2023-12-22T17:00, name: null, booked: false
15/12/2023 20:24:54.661 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 94, timeSlot: 2023-12-22T18:00, name: null, booked: false
15/12/2023 20:24:54.663 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 95, timeSlot: 2023-12-22T19:00, name: null, booked: false
15/12/2023 20:24:54.668 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 96, timeSlot: 2023-12-22T20:00, name: null, booked: false
15/12/2023 20:24:54.671 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 97, timeSlot: 2023-12-22T21:00, name: null, booked: false
15/12/2023 20:24:54.671 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 98, timeSlot: 2023-12-22T22:00, name: null, booked: false
15/12/2023 20:24:54.673 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 99, timeSlot: 2023-12-23T09:00, name: null, booked: false
15/12/2023 20:24:54.678 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 100, timeSlot: 2023-12-23T10:00, name: null, booked: false
15/12/2023 20:24:54.681 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 101, timeSlot: 2023-12-23T11:00, name: null, booked: false
15/12/2023 20:24:54.682 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 102, timeSlot: 2023-12-23T12:00, name: null, booked: false
15/12/2023 20:24:54.683 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 103, timeSlot: 2023-12-23T13:00, name: null, booked: false
15/12/2023 20:24:54.686 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 104, timeSlot: 2023-12-23T14:00, name: null, booked: false
15/12/2023 20:24:54.688 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 105, timeSlot: 2023-12-23T15:00, name: null, booked: false
15/12/2023 20:24:54.691 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 106, timeSlot: 2023-12-23T16:00, name: null, booked: false
15/12/2023 20:24:54.694 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 107, timeSlot: 2023-12-23T17:00, name: null, booked: false
15/12/2023 20:24:54.698 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 108, timeSlot: 2023-12-23T18:00, name: null, booked: false
15/12/2023 20:24:54.701 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 109, timeSlot: 2023-12-23T19:00, name: null, booked: false
15/12/2023 20:24:54.703 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 110, timeSlot: 2023-12-23T20:00, name: null, booked: false
15/12/2023 20:24:54.704 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 111, timeSlot: 2023-12-23T21:00, name: null, booked: false
15/12/2023 20:24:54.709 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 112, timeSlot: 2023-12-23T22:00, name: null, booked: false
15/12/2023 20:24:54.713 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 113, timeSlot: 2023-12-24T09:00, name: null, booked: false
15/12/2023 20:24:54.719 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 114, timeSlot: 2023-12-24T10:00, name: null, booked: false
15/12/2023 20:24:54.722 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 115, timeSlot: 2023-12-24T11:00, name: null, booked: false
15/12/2023 20:24:54.726 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 116, timeSlot: 2023-12-24T12:00, name: null, booked: false
15/12/2023 20:24:54.731 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 117, timeSlot: 2023-12-24T13:00, name: null, booked: false
15/12/2023 20:24:54.735 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 118, timeSlot: 2023-12-24T14:00, name: null, booked: false
15/12/2023 20:24:54.739 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 119, timeSlot: 2023-12-24T15:00, name: null, booked: false
15/12/2023 20:24:54.740 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 120, timeSlot: 2023-12-24T16:00, name: null, booked: false
15/12/2023 20:24:54.746 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 121, timeSlot: 2023-12-24T17:00, name: null, booked: false
15/12/2023 20:24:54.748 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 122, timeSlot: 2023-12-24T18:00, name: null, booked: false
15/12/2023 20:24:54.751 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 123, timeSlot: 2023-12-24T19:00, name: null, booked: false
15/12/2023 20:24:54.754 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 124, timeSlot: 2023-12-24T20:00, name: null, booked: false
15/12/2023 20:24:54.756 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 125, timeSlot: 2023-12-24T21:00, name: null, booked: false
15/12/2023 20:24:54.761 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 126, timeSlot: 2023-12-24T22:00, name: null, booked: false
15/12/2023 20:24:54.763 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 127, timeSlot: 2023-12-25T09:00, name: null, booked: false
15/12/2023 20:24:54.766 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 128, timeSlot: 2023-12-25T10:00, name: null, booked: false
15/12/2023 20:24:54.769 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 129, timeSlot: 2023-12-25T11:00, name: null, booked: false
15/12/2023 20:24:54.773 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 130, timeSlot: 2023-12-25T12:00, name: null, booked: false
15/12/2023 20:24:54.777 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 131, timeSlot: 2023-12-25T13:00, name: null, booked: false
15/12/2023 20:24:54.779 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 132, timeSlot: 2023-12-25T14:00, name: null, booked: false
15/12/2023 20:24:54.782 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 133, timeSlot: 2023-12-25T15:00, name: null, booked: false
15/12/2023 20:24:54.784 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 134, timeSlot: 2023-12-25T16:00, name: null, booked: false
15/12/2023 20:24:54.785 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 135, timeSlot: 2023-12-25T17:00, name: null, booked: false
15/12/2023 20:24:54.787 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 136, timeSlot: 2023-12-25T18:00, name: null, booked: false
15/12/2023 20:24:54.789 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 137, timeSlot: 2023-12-25T19:00, name: null, booked: false
15/12/2023 20:24:54.793 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 138, timeSlot: 2023-12-25T20:00, name: null, booked: false
15/12/2023 20:24:54.796 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 139, timeSlot: 2023-12-25T21:00, name: null, booked: false
15/12/2023 20:24:54.799 --- com.fh.hometask.booking.Timeslot --- INFO: New timeslot added: ID 140, timeSlot: 2023-12-25T22:00, name: null, booked: false
15/12/2023 20:24:54.818 --- com.fh.hometask.ChargingStation --- INFO: Slot with given ID not exist
15/12/2023 20:24:54.821 --- com.fh.hometask.ChargingStation --- INFO: Timeslot: 29 --- 18/12/2023 09:00 to 10:00: available
15/12/2023 20:24:54.823 --- com.fh.hometask.ChargingStation --- INFO: Timeslot: 39 --- 18/12/2023 19:00 to 20:00: available
15/12/2023 20:24:54.865 --- com.fh.hometask.ChargingStation --- INFO: Charging Slot of ID 29 booked by John successfully.
15/12/2023 20:24:54.869 --- com.fh.hometask.ChargingStation --- INFO: Error booking slot of ID 29 by Micheal - Slot already booked. Find other slot.
15/12/2023 20:24:54.870 --- com.fh.hometask.ChargingStation --- INFO: Error booking slot - Invalid ID 194
15/12/2023 20:24:54.874 --- com.fh.hometask.ChargingStation --- INFO: Slot with given ID not exist
15/12/2023 20:24:54.879 --- com.fh.hometask.ChargingStation --- INFO: Timeslot: 29 --- 18/12/2023 09:00 to 10:00: booked
15/12/2023 20:24:54.881 --- com.fh.hometask.ChargingStation --- INFO: Timeslot: 39 --- 18/12/2023 19:00 to 20:00: available
